ID_Zindi,Date,ID,LAT,LON,Precipitation,LST,AAI,CloudFraction,NO2_strat,NO2_total,NO2_trop,TropopausePressure,GT_NO2
ID_WI8LMO,22-02-21,X6685,45.1946761,9.164638301,0.0,,-1.241485834,0.283891648,3.28e-05,0.000225,,16737.87692,32.0
ID_J9TBVC,22-02-21,X6871,45.14526013,10.80332595,0.0,283.86,-0.449290951,0.31909866,3.28e-05,0.000123,0.000118,14443.03954,22.55
ID_ZA36QX,22-02-21,X9802,45.16056833,10.79556411,0.0,285.06,-0.634711385,0.28197369,3.28e-05,0.000125,0.000118,14443.3006,21.43333333
ID_OPE2QO,22-02-21,X9928,45.14254063,10.04383616,0.0,,-0.58899349,0.251637489,3.47e-05,0.000128,9.32e-05,14444.05796,22.95
ID_FDTWB6,23-02-21,PD04,45.37100479,11.84082978,0.0,,0.410977349,0.561067753,3.12e-05,0.000199,,15596.95395,36.0
ID_ANM6IZ,23-02-21,RO02,45.10407489,11.55324086,0.0,,1.045418269,0.67518034,3.2e-05,0.000142,,15596.27431,18.0
ID_V5JJMI,23-02-21,TV01,45.88973369,12.30712448,0.0,290.44,-0.258339422,0.369374915,3.07e-05,0.000139,8.88e-05,14437.4377,35.0
ID_V88KRY,23-02-21,TV02,45.67172072,12.23780698,0.0,,-0.096105307,0.545953602,3.08e-05,0.000173,,14442.33092,29.0
ID_HAUJLK,23-02-21,VE01,45.6290925,12.59068235,0.0,,0.401698876,0.783848286,3.12e-05,0.000144,,14440.40432,22.0
ID_SQ1QW0,23-02-21,VR02,45.18262647,11.31051146,0.0,,0.754822157,0.576632574,3.18e-05,0.000234,,15596.95395,33.0
ID_RIHZ45,23-02-21,X10038,45.61924378,8.756970445,0.0,289.2,-0.15152812,0.122188639,3.19e-05,0.000174,0.000143,16711.02892,22.325
ID_PUT53E,23-02-21,X10167,45.01687782,11.07609463,0.0,293.6,-0.518119216,0.286838725,3.27e-05,0.000172,0.000118,15593.08742,20.7
ID_QVEA2L,23-02-21,X12017,45.15046887,9.930596472,0.0,290.96,-0.335641498,0.16120813,3.33e-05,0.000204,0.000134,16747.88684,21.7
ID_2XSTE1,23-02-21,X20034,45.10276628,8.904174528,0.0,290.72,0.128208076,0.131330799,3.32e-05,0.000118,8.52e-05,16740.35281,20.15
ID_ACQPPH,23-02-21,X5520,45.52655087,8.736496578,0.0,290.5,-0.060281388,0.127888005,3.18e-05,0.000135,0.000103,16720.17746,18.5
ID_J59LGJ,23-02-21,X5548,45.2819562,8.988562727,0.0,288.36,0.16183975,0.155724007,3.26e-05,0.00014,0.000107,16737.95556,22.025
ID_JZ001I,23-02-21,X5950,45.27848755,10.00620239,0.0,289.96,-0.2951917,0.160036589,3.3e-05,0.000226,0.000185,16747.88705,23.575
ID_Z06VJF,23-02-21,X6685,45.1946761,9.164638301,0.0,290.96,0.014463447,0.13869587,3.3e-05,0.000126,9.31e-05,16744.76406,35.075
ID_7APY85,23-02-21,X6871,45.14526013,10.80332595,0.0,287.06,-0.441401825,0.268370167,3.3e-05,0.000196,0.000117,16747.30681,35.85
ID_2FWFTH,23-02-21,X9802,45.16056833,10.79556411,0.0,287.38,-0.412412376,0.26900515,3.3e-05,0.000204,0.000128,16747.45021,27.725
ID_N3FFC1,23-02-21,X9928,45.14254063,10.04383616,0.0,290.32,-0.359631738,0.156415431,3.33e-05,0.000203,0.00017,16747.88684,32.4
ID_D8VI2K,24-02-21,PD04,45.37100479,11.84082978,0.0,297.3,-0.852464795,0.061083143,2.76e-05,0.000112,8.46e-05,14446.02105,36.0
ID_8TX0YA,24-02-21,RO02,45.10407489,11.55324086,0.0,294.76,-1.003093509,0.062406738,2.8e-05,0.000115,8.65e-05,14444.98089,23.0
ID_KADNII,24-02-21,TV01,45.88973369,12.30712448,0.0,298.48,-0.371134475,0.048751965,2.77e-05,6.75e-05,3.98e-05,14436.4914,35.0
ID_M53267,24-02-21,TV02,45.67172072,12.23780698,0.0,297.72,-0.433601729,0.053703594,2.79e-05,9.27e-05,6.48e-05,14441.92001,46.0
ID_M3UROR,24-02-21,VE01,45.6290925,12.59068235,0.0,297.3,-0.399244249,0.064630474,2.88e-05,8.71e-05,5.83e-05,14439.28491,48.0
ID_J7MFCJ,24-02-21,VR02,45.18262647,11.31051146,0.0,295.9,-0.978437009,0.080472038,2.76e-05,0.000158,0.000131,14446.02121,43.0
ID_LSIUHE,24-02-21,X10038,45.61924378,8.756970445,0.0,298.16,-1.243895054,0.026705733,2.73e-05,0.000156,0.000128,13058.04999,24.1
ID_5ECXTM,24-02-21,X10167,45.01687782,11.07609463,0.0,299.14,-1.247384415,0.047426204,2.93e-05,0.000156,0.000126,14442.96604,29.3
ID_UEAW10,24-02-21,X12017,45.15046887,9.930596472,0.0,294.92,-1.246775485,0.055896033,2.88e-05,0.000115,8.6e-05,13066.85806,21.1
ID_HGUY56,24-02-21,X20034,45.10276628,8.904174528,0.0,295.24,-1.361676693,0.026583875,2.86e-05,0.000142,0.000113,13064.3878,25.275
ID_HAU2TP,24-02-21,X5520,45.52655087,8.736496578,0.0,296.96,-1.423016429,0.014326206,2.73e-05,0.000114,8.68e-05,13060.1061,17.45
ID_9XG1B3,24-02-21,X5548,45.2819562,8.988562727,0.0,294.38,-1.549004156,0.012310982,2.81e-05,9.85e-05,7.04e-05,13064.44492,25.125
ID_LQR201,24-02-21,X5554,45.54851736,8.847321929,0.0,296.96,-1.338058949,0.023757497,2.74e-05,0.000137,0.000109,13060.08956,36.0
ID_HQS7TN,24-02-21,X5950,45.27848755,10.00620239,0.0,294.42,-1.36760211,0.04386377,2.84e-05,0.000143,0.000114,13066.85806,23.4
ID_LJDGA5,24-02-21,X6685,45.1946761,9.164638301,0.0,295.58,-1.417187659,0.027678596,2.84e-05,0.000123,9.47e-05,13065.63816,35.825
ID_X1X2TD,24-02-21,X6871,45.14526013,10.80332595,0.0,296.06,-1.289444089,0.036035616,2.9e-05,0.000218,0.000189,14445.14242,48.225
ID_Q3NNM1,24-02-21,X9802,45.16056833,10.79556411,0.0,288.36,-1.289444089,0.036035616,2.9e-05,0.000218,0.000189,14445.14242,34.0
ID_ZSVHYR,24-02-21,X9928,45.14254063,10.04383616,0.0,295.58,-1.26554811,0.03722892,2.91e-05,0.000134,0.000105,14446.02105,27.5
ID_RBXVBI,25-02-21,PD04,45.37100479,11.84082978,0.0,298.14,-1.287293434,0.007046507,2.89e-05,0.000165,0.000136,19348.77524,49.0
ID_IHD27J,25-02-21,RO02,45.10407489,11.55324086,0.0,296.82,-1.400064808,0.005210835,2.9e-05,0.000117,8.78e-05,19344.38032,24.0
ID_XPLH82,25-02-21,TV01,45.88973369,12.30712448,0.0,298.68,-1.224355459,0.0,2.92e-05,0.000107,7.82e-05,19308.72224,30.0
ID_W1M7OQ,25-02-21,TV02,45.67172072,12.23780698,0.0,297.42,-1.26750195,0.0,2.93e-05,0.000146,0.000117,19330.06358,44.0
ID_VQC52Q,25-02-21,VE01,45.6290925,12.59068235,0.0,297.9,-1.221556726,0.007837373,3.02e-05,0.000101,7.12e-05,19320.54013,42.0
ID_RH4QEM,25-02-21,VR02,45.18262647,11.31051146,0.0,295.96,-1.409597039,0.028382966,2.88e-05,0.000137,0.000108,19350.16911,42.0
ID_V1VPZ7,25-02-21,X10038,45.61924378,8.756970445,0.0,297.22,-1.325870461,0.016479396,2.76e-05,0.000144,0.000117,19280.0377,25.475
ID_M7ZAT4,25-02-21,X10167,45.01687782,11.07609463,0.0,300.14,-1.410737753,0.007619719,2.96e-05,0.000134,0.000104,19334.30038,24.825
ID_MMDSHB,25-02-21,X12017,45.15046887,9.930596472,0.0,294.82,-1.533733364,0.02984648,2.93e-05,0.000134,0.000105,19353.30028,20.9
ID_MTJO8P,25-02-21,X20034,45.10276628,8.904174528,0.0,293.8,-1.348336946,0.011950835,2.91e-05,0.000132,0.000103,19330.08136,24.925
ID_ZDWCDF,25-02-21,X5520,45.52655087,8.736496578,0.0,296.16,-1.476104975,0.003502325,2.76e-05,0.000141,0.000114,19297.87972,30.475
ID_DM7SGF,25-02-21,X5548,45.2819562,8.988562727,0.0,295.36,-1.50972235,0.003005677,2.86e-05,0.000118,8.98e-05,19330.69392,33.575
ID_6JOP7H,25-02-21,X5554,45.54851736,8.847321929,0.0,296.66,-1.427927971,0.014734194,2.77e-05,0.000211,0.000183,19296.86152,37.55
ID_N2JI9X,25-02-21,X5950,45.27848755,10.00620239,0.0,294.88,-1.586041451,0.006973736,2.89e-05,0.00014,0.000111,19354.6188,34.95
ID_B5ZN2U,25-02-21,X6685,45.1946761,9.164638301,0.0,294.14,-1.508439561,0.01011568,2.89e-05,0.000124,9.54e-05,19341.8645,33.075
ID_FB8ZK4,25-02-21,X6871,45.14526013,10.80332595,0.0,292.08,-1.529040426,0.011397474,2.93e-05,0.000176,0.000146,19345.25109,35.425
ID_U9DG0N,25-02-21,X9802,45.16056833,10.79556411,0.0,292.6,-1.531322002,0.01123205,2.93e-05,0.000175,0.000146,19345.24123,24.55
ID_C3MCNM,25-02-21,X9928,45.14254063,10.04383616,0.0,295.16,-1.497113705,0.011652896,2.94e-05,0.000135,0.000105,19349.34407,28.975
ID_ZAZ9R3,26-02-21,PD04,45.37100479,11.84082978,0.0,296.96,-1.510395408,0.004998151,2.94e-05,0.000227,0.000198,19342.81501,53.0
ID_9HUAYD,26-02-21,RO02,45.10407489,11.55324086,0.0,296.14,-1.518241405,0.006243949,2.98e-05,0.000123,9.27e-05,19336.12126,23.0
ID_NU419T,26-02-21,TV01,45.88973369,12.30712448,0.0,296.48,-1.39737618,0.0,2.96e-05,0.000118,8.82e-05,19295.85292,34.0
ID_2STMH2,26-02-21,TV02,45.67172072,12.23780698,0.0,295.34,-1.369704247,0.0,2.99e-05,0.000156,0.000127,19321.67417,44.0
ID_F8WA6O,26-02-21,VE01,45.6290925,12.59068235,0.0,295.66,-1.36716747,0.001311497,3.08e-05,0.000139,0.000108,19313.28523,42.0
ID_DLL33F,26-02-21,VR02,45.18262647,11.31051146,0.0,294.32,-1.468740603,0.028759669,2.94e-05,0.000215,0.000185,19343.24527,48.0
ID_MCMLB9,26-02-21,X10038,45.61924378,8.756970445,0.0,296.22,-1.117971897,0.021366611,2.88e-05,0.00017,0.000142,19267.02877,24.3
ID_BWKCZ2,26-02-21,X10167,45.01687782,11.07609463,0.0,299.54,-1.518830419,0.027242711,3.03e-05,0.000203,0.000172,19329.00381,27.775
ID_TUTZRF,26-02-21,X12017,45.15046887,9.930596472,0.0,295.0,-1.382210295,0.036426794,3.03e-05,0.000203,0.000173,19344.64238,24.8
ID_ZCH6BP,26-02-21,X20034,45.10276628,8.904174528,0.0,293.6,-1.180517407,0.021885604,3.02e-05,0.000205,0.000175,19322.22507,35.125
ID_0LFFWT,26-02-21,X5520,45.52655087,8.736496578,0.0,295.36,-1.227370143,0.014445892,2.88e-05,0.000171,0.000142,19287.75814,29.1
ID_UVUUN2,26-02-21,X5548,45.2819562,8.988562727,0.0,293.58,-1.384495735,0.006102453,2.97e-05,0.000162,0.000132,19321.36329,26.55
ID_8MKF6K,26-02-21,X5554,45.54851736,8.847321929,0.0,296.02,-1.198320389,0.019978436,2.89e-05,0.000259,0.00023,19284.54199,45.5
ID_DCH0Y3,26-02-21,X5950,45.27848755,10.00620239,0.0,295.0,-1.444545627,0.013122935,2.99e-05,0.000213,0.000184,19346.8445,31.9
ID_TGLXMH,26-02-21,X6685,45.1946761,9.164638301,0.0,295.0,-1.271121196,0.017054148,3e-05,0.000175,0.000145,19330.76952,42.875
ID_FTFBEG,26-02-21,X6871,45.14526013,10.80332595,0.0,291.04,-1.61231792,0.012620579,3.01e-05,0.000245,0.000215,19334.98203,36.075
ID_DKY7GB,26-02-21,X9802,45.16056833,10.79556411,0.0,291.34,-1.550137401,0.016103605,2.99e-05,0.000261,0.000231,19338.50836,29.15
ID_CWEE5M,26-02-21,X9928,45.14254063,10.04383616,0.0,295.1,-1.367103577,0.017808817,3.03e-05,0.000213,0.000183,19341.95295,31.3
ID_Q5HR1R,27-02-21,PD04,45.37100479,11.84082978,0.0,295.08,-1.118171334,0.037701562,3.15e-05,9.7e-05,6.55e-05,19339.84319,30.0
ID_V8750B,27-02-21,RO02,45.10407489,11.55324086,0.0,293.26,-1.192325592,0.046461448,3.13e-05,0.000159,0.000128,19333.37037,11.0
ID_J2RKGA,27-02-21,TV01,45.88973369,12.30712448,0.0,296.58,-1.318890452,0.010290209,3.27e-05,0.000102,6.95e-05,19298.01821,20.0
ID_3DIC24,27-02-21,TV02,45.67172072,12.23780698,0.0,294.8,-1.250174761,0.014423193,3.25e-05,9.73e-05,6.48e-05,19321.57252,22.0
ID_CU6T7P,27-02-21,VE01,45.6290925,12.59068235,0.0,293.84,-1.278187434,0.053959561,3.32e-05,7.8e-05,4.48e-05,19311.09836,20.0
ID_UU086P,27-02-21,VR02,45.18262647,11.31051146,0.0,293.8,-1.157236338,0.071817234,3.12e-05,0.000155,0.000124,19340.35142,27.0
ID_3E3MV9,27-02-21,X10038,45.61924378,8.756970445,0.0,298.12,-1.063910132,0.08403189,3.29e-05,0.000169,0.000136,19268.3305,24.025
ID_F30AES,27-02-21,X10167,45.01687782,11.07609463,0.0,296.24,-1.19937536,0.063471848,3.16e-05,0.000158,0.000126,19325.58208,31.875
ID_VR4VLI,27-02-21,X12017,45.15046887,9.930596472,0.0,290.66,-1.081716895,0.129340015,3.3e-05,0.000209,0.000176,19339.07719,34.95
ID_1X1V2B,27-02-21,X20034,45.10276628,8.904174528,0.0,293.42,-0.88085714,0.105814621,3.32e-05,0.00021,0.000177,19316.05852,30.0
ID_7SDSC8,27-02-21,X5520,45.52655087,8.736496578,0.0,296.08,-1.036473035,0.088163752,3.28e-05,0.000187,0.000154,19280.77795,29.4
ID_9XJ2EV,27-02-21,X5548,45.2819562,8.988562727,0.0,295.8,-0.972813053,0.094613229,3.3e-05,0.000185,0.000152,19315.03909,33.975
ID_SM4ZV2,27-02-21,X5554,45.54851736,8.847321929,0.0,296.32,-1.039669067,0.088357236,3.28e-05,0.0002,0.000168,19284.29207,31.325
ID_SBXK6L,27-02-21,X5950,45.27848755,10.00620239,0.0,294.08,-1.076178968,0.09175963,3.29e-05,0.000214,0.000181,19341.16415,25.6
ID_AY3HH7,27-02-21,X6685,45.1946761,9.164638301,0.0,295.5,-0.928173214,0.107398268,3.31e-05,0.000197,0.000164,19327.70644,43.2
ID_SG3BL8,27-02-21,X6871,45.14526013,10.80332595,0.0,291.74,-1.208190913,0.052316118,3.16e-05,0.000197,0.000166,19333.63637,32.625
ID_5BMO8H,27-02-21,X9802,45.16056833,10.79556411,0.0,289.9,-1.192653656,0.052744567,3.16e-05,0.000204,0.000172,19334.8858,27.425
ID_VWCQ82,27-02-21,X9928,45.14254063,10.04383616,0.0,294.4,-1.030957718,0.096064373,3.3e-05,0.000213,0.00018,19336.69218,32.6
ID_9ETC1I,28-02-21,PD04,45.37100479,11.84082978,0.0,291.46,-1.50057166,0.018395527,3.21e-05,0.000101,6.86e-05,16746.56351,27.0
ID_E15PRU,28-02-21,RO02,45.10407489,11.55324086,0.0,290.62,-1.525998763,0.009706922,3.21e-05,7.29e-05,4.07e-05,16743.48609,6.0
ID_Q0AY85,28-02-21,TV01,45.88973369,12.30712448,0.0,291.64,-1.559301257,0.0,3.28e-05,7.54e-05,4.26e-05,16719.95241,20.0
ID_RBBNNC,28-02-21,TV02,45.67172072,12.23780698,0.0,290.42,-1.594742649,0.0,3.29e-05,8.28e-05,4.99e-05,16737.34043,22.0
ID_CJ8O1O,28-02-21,VE01,45.6290925,12.59068235,0.0,290.16,-1.532873715,0.004942998,3.38e-05,7.28e-05,3.9e-05,16732.12823,22.0
ID_ZFH7CB,28-02-21,VR02,45.18262647,11.31051146,0.0,289.44,-1.528680466,0.037958975,3.17e-05,9.78e-05,6.61e-05,16747.52159,21.0
ID_0UPOM7,28-02-21,X10038,45.61924378,8.756970445,0.0,292.0,-1.629771829,0.043665139,3.03e-05,0.000133,0.000102,16711.30622,6.075
ID_5G9KYB,28-02-21,X10167,45.01687782,11.07609463,0.0,293.0,-1.587341444,0.025634544,3.23e-05,8.26e-05,5.03e-05,16739.74956,7.6
ID_P8TPYQ,28-02-21,X12017,45.15046887,9.930596472,0.0,290.38,-1.611345166,0.055752069,3.19e-05,0.000112,8.05e-05,16747.2735,11.975
ID_J1WR6T,28-02-21,X20034,45.10276628,8.904174528,0.0,289.68,-1.520009577,0.050560884,3.16e-05,9.6e-05,6.44e-05,16736.76208,14.675
ID_YOR2LD,28-02-21,X5520,45.52655087,8.736496578,0.0,291.8,-1.645978391,0.041039789,3.02e-05,0.000122,9.2e-05,16717.8984,6.3
ID_8QZ6Y8,28-02-21,X5548,45.2819562,8.988562727,0.0,289.16,-1.628645241,0.03906166,3.1e-05,9.22e-05,6.12e-05,16735.56064,10.175
ID_HQXUMK,28-02-21,X5554,45.54851736,8.847321929,0.0,291.82,-1.628916383,0.04213894,3.02e-05,0.000123,9.25e-05,16721.03511,7.75
ID_KFIE5G,28-02-21,X5950,45.27848755,10.00620239,0.0,289.74,-1.652119279,0.038776928,3.16e-05,0.000106,7.49e-05,16747.88684,3.575
ID_TVXUS3,28-02-21,X6685,45.1946761,9.164638301,0.0,292.92,-1.604194343,0.040297549,3.14e-05,9.21e-05,6.07e-05,16741.59927,13.8
ID_6FRR6S,28-02-21,X6871,45.14526013,10.80332595,0.0,288.04,-1.645657749,0.031810164,3.2e-05,0.000101,6.91e-05,16744.58355,8.35
ID_J8N6EQ,28-02-21,X9802,45.16056833,10.79556411,0.0,287.46,-1.643772632,0.032203762,3.2e-05,0.000106,7.42e-05,16745.52201,8.95
ID_PCEUH5,28-02-21,X9928,45.14254063,10.04383616,0.0,289.66,-1.604329233,0.045422917,3.2e-05,0.000104,7.22e-05,16747.0824,8.875
ID_8VA6U6,1/3/21,PD04,45.37100479,11.84082978,0.0,295.18,-1.546593486,0.017298888,3.42e-05,0.000187,0.000153,16744.76219,50.0
ID_MVEIV0,1/3/21,RO02,45.10407489,11.55324086,0.0,296.82,-1.569304521,0.023510355,3.4e-05,0.000124,9e-05,16741.2809,20.0
ID_Y70GID,1/3/21,TV01,45.88973369,12.30712448,0.0,296.74,-1.46185015,0.0,3.55e-05,8.5e-05,4.95e-05,16721.49568,31.0
ID_CJW9DA,1/3/21,TV02,45.67172072,12.23780698,0.0,296.04,-1.537474471,0.0,3.53e-05,0.000105,6.94e-05,16733.94893,41.0
ID_IYXSRN,1/3/21,VE01,45.6290925,12.59068235,0.0,294.84,-1.51461339,0.00282599,3.63e-05,8.72e-05,5.09e-05,16729.04626,38.0
ID_6CTK0E,1/3/21,VR02,45.18262647,11.31051146,0.0,296.62,-1.543068647,0.03832929,3.36e-05,0.000142,0.000109,16744.83157,40.0
ID_6I0XE1,1/3/21,X10038,45.61924378,8.756970445,0.0,294.5,-1.656208992,0.008918556,3.37e-05,0.000147,0.000114,16706.76506,18.425
ID_P8JCSN,1/3/21,X10167,45.01687782,11.07609463,0.0,298.32,-1.590316951,0.040539902,3.4e-05,0.000164,0.00013,16737.23211,18.15
ID_P9LPPV,1/3/21,X12017,45.15046887,9.930596472,0.0,292.04,-1.602503796,0.049023338,3.39e-05,0.000151,0.000117,16746.19737,21.7
ID_QFBAY5,1/3/21,X20034,45.10276628,8.904174528,0.0,294.1,-1.653416514,0.021105105,3.46e-05,0.000171,0.000137,16732.85365,26.825
ID_U6R5IH,1/3/21,X5520,45.52655087,8.736496578,0.0,295.38,-1.766564965,0.000172,3.36e-05,0.000135,0.000101,16715.15323,21.225
ID_4FDB6L,1/3/21,X5548,45.2819562,8.988562727,0.0,294.24,-1.798080921,0.005249584,3.42e-05,0.00015,0.000116,16732.45169,21.325
ID_1SZP26,1/3/21,X5554,45.54851736,8.847321929,0.0,295.7,-1.754109144,0.012860449,3.37e-05,0.00021,0.000176,16716.97698,47.525
ID_UZ2HVD,1/3/21,X5950,45.27848755,10.00620239,0.0,294.08,-1.6693241,0.024104452,3.37e-05,0.000135,0.000101,16746.89947,20.05
ID_BS2452,1/3/21,X6685,45.1946761,9.164638301,0.0,295.02,-1.727934599,0.011222852,3.45e-05,0.000173,0.000138,16738.02929,43.025
ID_8K32K8,1/3/21,X6871,45.14526013,10.80332595,0.0,291.16,-1.572827684,0.028661592,3.38e-05,0.000156,0.000122,16741.70739,27.8
ID_RR7QYV,1/3/21,X9802,45.16056833,10.79556411,0.0,289.52,-1.581087859,0.028365189,3.38e-05,0.000155,0.000121,16742.11784,23.2
ID_D9EXT9,1/3/21,X9928,45.14254063,10.04383616,0.0,294.72,-1.632369399,0.021605322,3.39e-05,0.000158,0.000124,16744.67395,29.35
ID_6X12BG,2/3/21,PD04,45.37100479,11.84082978,0.0,296.22,-1.758308768,0.008876203,3.46e-05,0.000226,0.000192,16747.88684,47.0
ID_BEOXLO,2/3/21,RO02,45.10407489,11.55324086,0.0,297.56,-1.708305682,0.013208555,3.5e-05,0.000121,8.64e-05,16745.14077,17.0
ID_UDQFNW,2/3/21,TV01,45.88973369,12.30712448,0.0,296.0,-1.623297334,0.0,3.48e-05,0.000149,0.000114,16726.80879,30.0
ID_3FQ719,2/3/21,TV02,45.67172072,12.23780698,0.0,294.98,-1.695630789,0.0,3.52e-05,0.000149,0.000114,16737.98197,40.0
ID_JPQY5B,2/3/21,VE01,45.6290925,12.59068235,0.0,295.42,-1.559422391,0.004362378,3.6e-05,9.61e-05,6.01e-05,16733.49201,31.0
ID_PVPSMI,2/3/21,VR02,45.18262647,11.31051146,0.0,296.18,-1.767682552,0.02717586,3.46e-05,0.000138,0.000103,16747.88684,40.0
ID_OMJQC6,2/3/21,X10038,45.61924378,8.756970445,2.074695587,291.68,-2.090317488,0.02940686,3.24e-05,0.000335,0.000303,16710.7424,33.05
ID_1FZX5Y,2/3/21,X10167,45.01687782,11.07609463,0.0,299.74,-1.792626994,0.024414439,3.51e-05,0.000135,0.0001,16741.83309,19.525
ID_3SBWV3,2/3/21,X12017,45.15046887,9.930596472,0.0,295.06,-1.725899935,0.021259315,3.44e-05,0.000182,0.000148,16747.88684,27.45
ID_D0OGZV,2/3/21,X20034,45.10276628,8.904174528,2.56601429,293.54,-1.81405733,0.013550154,3.38e-05,0.000194,0.00016,16737.69255,32.95
ID_BILUH3,2/3/21,X5520,45.52655087,8.736496578,2.229294062,289.9,-2.380596638,0.025168603,3.23e-05,0.000319,0.000287,16719.79243,38.15
ID_6ZBO7Q,2/3/21,X5548,45.2819562,8.988562727,0.0,293.5,-2.066887927,0.002755314,3.33e-05,0.000223,0.00019,16737.48552,33.1
ID_Z1986J,2/3/21,X5554,45.54851736,8.847321929,2.055961132,289.98,-2.370451045,0.056506473,3.25e-05,0.000451,0.000419,16720.28017,43.775
ID_QIJJRO,2/3/21,X5950,45.27848755,10.00620239,0.0,294.88,-1.830830975,0.007315894,3.41e-05,0.000124,8.99e-05,16747.88672,26.05
ID_FAAG5I,2/3/21,X6685,45.1946761,9.164638301,0.0,294.48,-1.90404848,0.0,3.38e-05,0.000338,,16744.60222,53.525
ID_BH64NU,2/3/21,X6871,45.14526013,10.80332595,0.0,287.7,-1.901543736,0.0076769,3.47e-05,0.000194,0.000159,16746.09436,31.525
ID_FGUQUX,2/3/21,X9802,45.16056833,10.79556411,0.0,291.32,-1.901543736,0.0076769,3.47e-05,0.000194,0.000159,16746.09436,24.925
ID_GNHFVS,2/3/21,X9928,45.14254063,10.04383616,0.0,294.76,-1.848733068,0.0,3.44e-05,0.000137,0.000102,16747.88684,37.425
ID_H5KW8O,3/3/21,PD04,45.37100479,11.84082978,3.31821084,,-2.240416164,0.136942682,3.17e-05,0.00028,0.000248,16744.42728,45.0
ID_FVRD17,3/3/21,RO02,45.10407489,11.55324086,0.0,,-2.732780716,0.178911044,3.22e-05,0.000165,0.00012,16741.73431,20.0
ID_Y3YXHY,3/3/21,TV01,45.88973369,12.30712448,5.378932953,,-2.477590799,0.218896821,3.27e-05,0.000164,,16722.81643,40.0
ID_1SZP0T,3/3/21,TV02,45.67172072,12.23780698,4.518515587,,-2.515741587,0.156186312,3.25e-05,0.000195,0.000163,16733.69326,49.0
ID_WFZPF6,3/3/21,VE01,45.6290925,12.59068235,0.0,294.22,-1.87523675,0.017256308,3.32e-05,0.000127,9.39e-05,16729.1676,44.0
ID_2W2L2Q,3/3/21,VR02,45.18262647,11.31051146,5.827818871,,-2.684264898,0.245708227,3.2e-05,0.000273,,16744.18151,42.0
ID_1SC0BO,3/3/21,X10038,45.61924378,8.756970445,12.44817448,,,,,,,,40.05
ID_NQOJE5,3/3/21,X10167,45.01687782,11.07609463,3.546747684,,-2.105831385,0.130329415,3.29e-05,0.000207,0.000174,16737.1003,24.25
ID_XRDFIZ,3/3/21,X12017,45.15046887,9.930596472,7.866604805,,,,,,,,41.4
ID_R3G34A,3/3/21,X20034,45.10276628,8.904174528,12.8300724,,,,,,,,39.3
ID_96L2J0,3/3/21,X5520,45.52655087,8.736496578,13.37576485,,,,,,,,43.75
ID_VNCL15,3/3/21,X5548,45.2819562,8.988562727,14.12187672,,,,,,,,36.125
ID_KV7J4T,3/3/21,X5554,45.54851736,8.847321929,12.33576488,,,,,,,,57.125
ID_3FIG1E,3/3/21,X5950,45.27848755,10.00620239,5.210039616,,-2.34821358,0.382251273,3.28e-05,0.000276,,16746.81902,30.825
ID_R2WQCP,3/3/21,X6685,45.1946761,9.164638301,9.480674744,,-2.209134579,0.256037652,3.31e-05,0.000307,,16739.19227,50.65
ID_OLN9PM,3/3/21,X6871,45.14526013,10.80332595,0.0,,-2.475128349,0.256568573,3.27e-05,0.000239,,16742.16465,29.4
ID_WRT8VF,3/3/21,X9802,45.16056833,10.79556411,0.0,,-2.477422983,0.259224301,3.27e-05,0.000237,,16742.17891,22.275
ID_BCP4N0,3/3/21,X9928,45.14254063,10.04383616,8.07172966,,-2.469033003,0.441247553,3.32e-05,0.000271,,16744.67229,51.45
ID_ZQS6Y3,4/3/21,PD04,45.37100479,11.84082978,0.0,287.58,-2.11175561,0.14149332,3.4e-05,0.000533,0.000499,16734.18026,49.0
ID_RASI9I,4/3/21,RO02,45.10407489,11.55324086,0.0,291.68,-2.134363609,0.126258795,3.37e-05,0.000365,0.000327,16730.80912,21.0
ID_F64HXV,4/3/21,TV01,45.88973369,12.30712448,0.0,,-2.028520346,0.176572606,3.51e-05,0.000186,,16711.15791,35.0
ID_POIE75,4/3/21,TV02,45.67172072,12.23780698,0.0,,-2.140320327,0.31485133,3.53e-05,0.000358,,16723.72161,46.0
ID_5PVRK4,4/3/21,VE01,45.6290925,12.59068235,0.0,,-2.151517755,0.208216897,3.62e-05,0.000442,0.000399,16718.9713,31.0
ID_CDNQVY,4/3/21,VR02,45.18262647,11.31051146,0.0,,-1.985887818,0.308825636,3.33e-05,0.000473,,16734.26536,43.0
ID_4SAU59,4/3/21,X10038,45.61924378,8.756970445,4.149391174,,-0.091236554,0.106777735,3.71e-05,0.000141,0.000104,19255.63348,20.325
ID_63EBTA,4/3/21,X10167,45.01687782,11.07609463,0.0,297.54,-1.651580691,0.068439178,3.37e-05,0.000367,0.000333,16727.06548,44.95
ID_E1W89S,4/3/21,X12017,45.15046887,9.930596472,0.0,,-0.044855442,0.162732095,3.35e-05,0.000229,,16735.88669,30.375
ID_1U0DG2,4/3/21,X20034,45.10276628,8.904174528,0.0,,0.766752501,0.289216416,3.34e-05,0.000163,,16723.72932,34.075
ID_F9480U,4/3/21,X5520,45.52655087,8.736496578,2.229294062,,-0.628250387,0.22973536,3.48e-05,0.000147,9.45e-05,17988.47721,26.725
